_fid,abschluss,adresse_ort,adresse_strasse_hausnr,ansprechp_klasse_1,ansprechp_klasse_5,ansprechp_buero,schueler_gesamt,anzahl_schueler_gesamt,auszeichnung,bezirk,bilingual,einzugsgebiet,fax,ferienbetreuung_anteil,foerderart,fremdsprache,fremdsprache_mit_klasse,ganztagsform,is_rebbz,kantine_vorh,kapitelbezeichnung,kernunterricht,kernzeitbetreuung,kiosk_vorh,lgv_standortk_erwachsenenbildung,mittagspause,name_schulleiter,name_stellv_schulleiter,name_oberstufenkoordinator,name_verwaltungsleitung,nutzung_kantine_anteil,oberstufenprofil,offenetuer,rebbz_homepage,rechtsform,schueleranzahl_schuljahr,schuelerzeitung,schul_email,schul_homepage,schul_icon,schulnummer,schul_telefonnr,schulaufsicht,schulart,schulinspektion_link,schulische_ausrichtung,schulname,schulpartnerschaft,schulportrait,schultyp,schulwahl_wohnort,schwerpunktschule,sozialindex,sprachzertifikat,stadtteil,standort_id,standortkl1,standortkl5,standortoberstufe,vegetarisch,wahlmoeglichkeit_essen,zuegigkeit_kl_1,zuegigkeit_kl_5,zustaendiges_rebbz,the_geom,coordinate_reference_system,traegerschaft,latitude,longitude,school_type,traeger_typ,data_source,data_retrieved
DE.HH.UP_STAATLICHE_SCHULEN_979287,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,22761 Hamburg,Bei der Paul-Gerhardt-Kirche 1,Dr. Julia Hellmer,Ulrike Baden,,937.0,1680 an 2 Standorten,,Altona,,,+49 40 428 98 21 30,67.56 %,,Englisch|Englisch|Französisch|Spanisch|Spanisch|Türkisch,Englisch ab Klasse  1|Englisch ab Klasse  5|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7|Türkisch ab Klasse  7,GTS teilweise gebunden,True,,Langformschulen,,Klassenstufe 1  95%|Klassenstufe 2  96%|Klassenstufe 3  93%|Klassenstufe 4  93%,,No,,Tim Hagener,Christian Scheithe,Simona Kramer,,,,,http://rebbz-altona.hamburg.de/,staatlich,2024.0,,max-brauer-schule@bsfb.hamburg.de,http://www.maxbrauerschule.de,,5076-0,+49 40 428 98 20,Lars Holster,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-altona,,Max-Brauer-Schule,,,Hauptstandort,,,Stufe 5,,Bahrenfeld,466,,,,,,5,6,ReBBZ Altona,POINT (9.922017 53.561086),EPSG:4326,Staatlich,53.561085955575315,9.922017265302438,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979287,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,22761 Hamburg,Bei der Paul-Gerhardt-Kirche 1,Dr. Julia Hellmer,Ulrike Baden,,937.0,1680 an 2 Standorten,,Altona,,,+49 40 428 98 21 30,67.56 %,,Englisch|Englisch|Französisch|Spanisch|Spanisch|Türkisch,Englisch ab Klasse  1|Englisch ab Klasse  5|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7|Türkisch ab Klasse  7,GTS teilweise gebunden,True,,Langformschulen,,Klassenstufe 1  95%|Klassenstufe 2  96%|Klassenstufe 3  93%|Klassenstufe 4  93%,,No,,Tim Hagener,Christian Scheithe,Simona Kramer,,,,,http://rebbz-altona.hamburg.de/,staatlich,2024.0,,max-brauer-schule@bsfb.hamburg.de,http://www.maxbrauerschule.de,,5076-0,+49 40 428 98 20,Lars Holster,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-altona,,Max-Brauer-Schule,,,Hauptstandort,,,Stufe 5,,Bahrenfeld,466,,,,,,5,6,ReBBZ Altona,POINT (9.922017 53.561086),EPSG:4326,Staatlich,53.55908068197076,9.920947055932679,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979288,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,22763 Hamburg,Daimlerstraße 40,Dr. Julia Hellmer,Ulrike Baden,,743.0,1680 an 2 Standorten,,Altona,,,+49 40 428 98 21 30,67.56 %,,Englisch|Englisch|Französisch|Spanisch|Spanisch|Türkisch,Englisch ab Klasse  1|Englisch ab Klasse  5|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7|Türkisch ab Klasse  7,GTS teilweise gebunden,True,,Langformschulen,,Klassenstufe 1  95%|Klassenstufe 2  96%|Klassenstufe 3  93%|Klassenstufe 4  93%,,No,,Tim Hagener,Christian Scheithe,Simona Kramer,,,,,http://rebbz-altona.hamburg.de/,staatlich,2024.0,,max-brauer-schule@bsfb.hamburg.de,http://www.maxbrauerschule.de,,5076-1,+49 40 428 98 20,Lars Holster,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-altona,,Max-Brauer-Schule,,,Zweigstelle,,,Stufe 5,,Ottensen,685,,,,,,,,ReBBZ Altona,POINT (9.920947 53.559081),EPSG:4326,Staatlich,53.561085955575315,9.922017265302438,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979288,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,22763 Hamburg,Daimlerstraße 40,Dr. Julia Hellmer,Ulrike Baden,,743.0,1680 an 2 Standorten,,Altona,,,+49 40 428 98 21 30,67.56 %,,Englisch|Englisch|Französisch|Spanisch|Spanisch|Türkisch,Englisch ab Klasse  1|Englisch ab Klasse  5|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7|Türkisch ab Klasse  7,GTS teilweise gebunden,True,,Langformschulen,,Klassenstufe 1  95%|Klassenstufe 2  96%|Klassenstufe 3  93%|Klassenstufe 4  93%,,No,,Tim Hagener,Christian Scheithe,Simona Kramer,,,,,http://rebbz-altona.hamburg.de/,staatlich,2024.0,,max-brauer-schule@bsfb.hamburg.de,http://www.maxbrauerschule.de,,5076-1,+49 40 428 98 20,Lars Holster,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-altona,,Max-Brauer-Schule,,,Zweigstelle,,,Stufe 5,,Ottensen,685,,,,,,,,ReBBZ Altona,POINT (9.920947 53.559081),EPSG:4326,Staatlich,53.55908068197076,9.920947055932679,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979300,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,21037 Hamburg,Kirchenheerweg 85,Anke Peters,Kerstin Grobecker,Andrea Niese,1199.0,1218 an 2 Standorten,,Bergedorf,,,+49 40 428 96 74-44,40.85 %,,Englisch|Französisch|Spanisch|Spanisch,Englisch ab Klasse  1|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7,GTS teilweise gebunden,True,,Langformschulen,,Klassenstufe 1  86%|Klassenstufe 2  93%|Klassenstufe 3  96%|Klassenstufe 4  68%,,No,,Niko Gärtner,Christine Putfarken,Thomas Prechel,,,,,http://rebbz-bergedorf.hamburg.de/,staatlich,2024.0,,stadtteilschule-kirchwerder@bsfb.hamburg.de,https://kiwe.hamburg.de,,5087-0,+49 40 428 96 74-30,Ulrike Barthe-Rasch,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-bergedorf,,Stadtteilschule Kirchwerder,,,Hauptstandort,,True,Stufe 5,,Kirchwerder,469,,,,,,1,6,ReBBZ Bergedorf,POINT (10.191704 53.411800),EPSG:4326,Staatlich,53.41180047088191,10.19170352499071,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979300,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,21037 Hamburg,Kirchenheerweg 85,Anke Peters,Kerstin Grobecker,Andrea Niese,1199.0,1218 an 2 Standorten,,Bergedorf,,,+49 40 428 96 74-44,40.85 %,,Englisch|Französisch|Spanisch|Spanisch,Englisch ab Klasse  1|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7,GTS teilweise gebunden,True,,Langformschulen,,Klassenstufe 1  86%|Klassenstufe 2  93%|Klassenstufe 3  96%|Klassenstufe 4  68%,,No,,Niko Gärtner,Christine Putfarken,Thomas Prechel,,,,,http://rebbz-bergedorf.hamburg.de/,staatlich,2024.0,,stadtteilschule-kirchwerder@bsfb.hamburg.de,https://kiwe.hamburg.de,,5087-0,+49 40 428 96 74-30,Ulrike Barthe-Rasch,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-bergedorf,,Stadtteilschule Kirchwerder,,,Hauptstandort,,True,Stufe 5,,Kirchwerder,469,,,,,,1,6,ReBBZ Bergedorf,POINT (10.191704 53.411800),EPSG:4326,Staatlich,53.4199123677793,10.202117962146378,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979301,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,21037 Hamburg,Kirchwerder Hausdeich 341,Anke Peters,Kerstin Grobecker,Andrea Niese,19.0,1218 an 2 Standorten,,Bergedorf,,,+49 40 428 96 74-44,40.85 %,,Englisch|Französisch|Spanisch|Spanisch,Englisch ab Klasse  1|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7,GTS teilweise gebunden,True,,Langformschulen,,Klassenstufe 1  86%|Klassenstufe 2  93%|Klassenstufe 3  96%|Klassenstufe 4  68%,,No,,Niko Gärtner,Christine Putfarken,Thomas Prechel,,,,,http://rebbz-bergedorf.hamburg.de/,staatlich,2024.0,,stadtteilschule-kirchwerder@bsfb.hamburg.de,https://kiwe.hamburg.de,,5087-1,+49 40 428 96 74-30,Ulrike Barthe-Rasch,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-bergedorf,,Stadtteilschule Kirchwerder,,,Zweigstelle,,,Stufe 5,,Kirchwerder,1101,,,,,,,,ReBBZ Bergedorf,POINT (10.202118 53.419912),EPSG:4326,Staatlich,53.41180047088191,10.19170352499071,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979301,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,21037 Hamburg,Kirchwerder Hausdeich 341,Anke Peters,Kerstin Grobecker,Andrea Niese,19.0,1218 an 2 Standorten,,Bergedorf,,,+49 40 428 96 74-44,40.85 %,,Englisch|Französisch|Spanisch|Spanisch,Englisch ab Klasse  1|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7,GTS teilweise gebunden,True,,Langformschulen,,Klassenstufe 1  86%|Klassenstufe 2  93%|Klassenstufe 3  96%|Klassenstufe 4  68%,,No,,Niko Gärtner,Christine Putfarken,Thomas Prechel,,,,,http://rebbz-bergedorf.hamburg.de/,staatlich,2024.0,,stadtteilschule-kirchwerder@bsfb.hamburg.de,https://kiwe.hamburg.de,,5087-1,+49 40 428 96 74-30,Ulrike Barthe-Rasch,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-bergedorf,,Stadtteilschule Kirchwerder,,,Zweigstelle,,,Stufe 5,,Kirchwerder,1101,,,,,,,,ReBBZ Bergedorf,POINT (10.202118 53.419912),EPSG:4326,Staatlich,53.4199123677793,10.202117962146378,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979302,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,22303 Hamburg,Meerweinstraße 26,Andrea Karlsberg,Alexander Pauli,,1464.0,1464 an 1 Standort,,Hamburg-Nord,,,+49 40 428 98 42-45,63.76 %,,Englisch|Französisch|Französisch|Französisch|Latein|Spanisch|Spanisch|Spanisch|Spanisch,Englisch ab Klasse  1|Französisch ab Klasse  11|Französisch ab Klasse  6|Französisch ab Klasse  7|Latein ab Klasse  11|Spanisch ab Klasse  11|Spanisch ab Klasse  5|Spanisch ab Klasse  6|Spanisch ab Klasse  7,GTS voll gebunden,True,,Langformschulen,,Klassenstufe 1  92%|Klassenstufe 2  86%|Klassenstufe 3  89%|Klassenstufe 4  77%,,No,,Thorsten Schumacher,Franziska Schmied-Kowarzik,Heino Schäfer,Birte Harrich,,,,http://rebbz-winterhude.hamburg.de/,staatlich,2024.0,,stadtteilschule-winterhude@bsfb.hamburg.de,https://sts-winterhude.de,,5088-0,+49 40 428 98 42-0,Christine Zopff,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-hamburg-nord,,Stadtteilschule Winterhude,,,Hauptstandort,,True,Stufe 5,,Winterhude,470,,,,,,4,5,ReBBZ Winterhude,POINT (10.026971 53.586982),EPSG:4326,Staatlich,53.586982082601516,10.02697121952645,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979304,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,20251 Hamburg,Löwenstraße 58,Martina Weckmann,Heike Wozniak,Cornelia Jahn,1006.0,1332 an 2 Standorten,,Hamburg-Nord,,,+49 40 428 82-2199,53.90 %,,Chinesisch|Englisch|Englisch|Französisch|Französisch|Spanisch|Spanisch,Chinesisch ab Klasse  11|Englisch ab Klasse  1|Englisch ab Klasse  5|Französisch ab Klasse  11|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7,GTS teilweise gebunden,True,,Langformschulen,,Klassenstufe 1  94%|Klassenstufe 2  79%|Klassenstufe 3  61%|Klassenstufe 4  55%,,No,,Theres Lea Paffrath,Eric Pfürstinger,Herr Michael Schrader,,,,,http://rebbz-winterhude.hamburg.de/,staatlich,2024.0,,grund-undstadtteilschuleeppendorf@bsfb.hamburg.de,https://gseppendorf.de,,5090-0,+49 40 428 82-20,Katrin Pinnau,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-hamburg-nord,,Grund- und Stadtteilschule Eppendorf,,,Hauptstandort,,True,Stufe 5,,Hoheluft-Ost,472,,,,,,2,6,ReBBZ Winterhude,POINT (9.973800 53.587229),EPSG:4326,Staatlich,53.58722891534857,9.973799623759797,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979304,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,20251 Hamburg,Löwenstraße 58,Martina Weckmann,Heike Wozniak,Cornelia Jahn,1006.0,1332 an 2 Standorten,,Hamburg-Nord,,,+49 40 428 82-2199,53.90 %,,Chinesisch|Englisch|Englisch|Französisch|Französisch|Spanisch|Spanisch,Chinesisch ab Klasse  11|Englisch ab Klasse  1|Englisch ab Klasse  5|Französisch ab Klasse  11|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7,GTS teilweise gebunden,True,,Langformschulen,,Klassenstufe 1  94%|Klassenstufe 2  79%|Klassenstufe 3  61%|Klassenstufe 4  55%,,No,,Theres Lea Paffrath,Eric Pfürstinger,Herr Michael Schrader,,,,,http://rebbz-winterhude.hamburg.de/,staatlich,2024.0,,grund-undstadtteilschuleeppendorf@bsfb.hamburg.de,https://gseppendorf.de,,5090-0,+49 40 428 82-20,Katrin Pinnau,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-hamburg-nord,,Grund- und Stadtteilschule Eppendorf,,,Hauptstandort,,True,Stufe 5,,Hoheluft-Ost,472,,,,,,2,6,ReBBZ Winterhude,POINT (9.973800 53.587229),EPSG:4326,Staatlich,53.59181515189693,9.985644670742465,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979305,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,20251 Hamburg,Schottmüllerstraße 23,Martina Weckmann,Heike Wozniak,Cornelia Jahn,326.0,1332 an 2 Standorten,,Hamburg-Nord,,,+49 40 428 82-2199,53.90 %,,Chinesisch|Englisch|Englisch|Französisch|Französisch|Spanisch|Spanisch,Chinesisch ab Klasse  11|Englisch ab Klasse  1|Englisch ab Klasse  5|Französisch ab Klasse  11|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7,GTS teilweise gebunden,True,,Langformschulen,,Klassenstufe 1  94%|Klassenstufe 2  79%|Klassenstufe 3  61%|Klassenstufe 4  55%,,No,,Theres Lea Paffrath,Eric Pfürstinger,Herr Michael Schrader,,,,,http://rebbz-winterhude.hamburg.de/,staatlich,2024.0,,grund-undstadtteilschuleeppendorf@bsfb.hamburg.de,https://gseppendorf.de,,5090-2,+49 40 428 82-20,Katrin Pinnau,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-hamburg-nord,,Grund- und Stadtteilschule Eppendorf,,,Zweigstelle,,,Stufe 5,,Eppendorf,1084,,,,,,,,ReBBZ Winterhude,POINT (9.985645 53.591815),EPSG:4326,Staatlich,53.58722891534857,9.973799623759797,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979305,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,20251 Hamburg,Schottmüllerstraße 23,Martina Weckmann,Heike Wozniak,Cornelia Jahn,326.0,1332 an 2 Standorten,,Hamburg-Nord,,,+49 40 428 82-2199,53.90 %,,Chinesisch|Englisch|Englisch|Französisch|Französisch|Spanisch|Spanisch,Chinesisch ab Klasse  11|Englisch ab Klasse  1|Englisch ab Klasse  5|Französisch ab Klasse  11|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7,GTS teilweise gebunden,True,,Langformschulen,,Klassenstufe 1  94%|Klassenstufe 2  79%|Klassenstufe 3  61%|Klassenstufe 4  55%,,No,,Theres Lea Paffrath,Eric Pfürstinger,Herr Michael Schrader,,,,,http://rebbz-winterhude.hamburg.de/,staatlich,2024.0,,grund-undstadtteilschuleeppendorf@bsfb.hamburg.de,https://gseppendorf.de,,5090-2,+49 40 428 82-20,Katrin Pinnau,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-hamburg-nord,,Grund- und Stadtteilschule Eppendorf,,,Zweigstelle,,,Stufe 5,,Eppendorf,1084,,,,,,,,ReBBZ Winterhude,POINT (9.985645 53.591815),EPSG:4326,Staatlich,53.59181515189693,9.985644670742465,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979308,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,21107 Hamburg,Perlstieg 1,Thomas Halbrock,Gabriella Krause,Britta Schütt,401.0,1197 an 2 Standorten,,Hamburg-Mitte,,,+49 40 428 825-143,22.04 %,,Arabisch|Arabisch|Arabisch|Arabisch|Arabisch|Chinesisch|Chinesisch|Chinesisch|Chinesisch|Chinesisch|Englisch|Französisch|Italienisch|Spanisch|Spanisch|Türkisch|Türkisch|Türkisch,Arabisch ab Klasse  1|Arabisch ab Klasse  3|Arabisch ab Klasse  4|Arabisch ab Klasse  5|Arabisch ab Klasse  6|Chinesisch ab Klasse  1|Chinesisch ab Klasse  3|Chinesisch ab Klasse  4|Chinesisch ab Klasse  5|Chinesisch ab Klasse  6|Englisch ab Klasse  1|Französisch ab Klasse  6|Italienisch ab Klasse  3|Spanisch ab Klasse  11|Spanisch ab Klasse  7|Türkisch ab Klasse  1|Türkisch ab Klasse  5|Türkisch ab Klasse  7,GTS voll gebunden,True,,Langformschulen,,,,No,,Katja Schlünzen,Michael Jansen,"Christopher Fendler, Michael Jansen",,,,,http://rebbz-wilhelmsburg.hamburg.de/,staatlich,2024.0,,stadtteilschule-wilhelmsburg@bsfb.hamburg.de,https://stadtteilschule-wilhelmsburg.de,,5095-0,+49 40 428 825-0,Ralf Stolle,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-hamburg-mitte,,Stadtteilschule Wilhelmsburg,,,Hauptstandort,,,Stufe 1,,Wilhelmsburg,417,,,,,,4,7,ReBBZ Wilhelmsburg,POINT (9.993324 53.504325),EPSG:4326,Staatlich,53.5043246786575,9.993323906254362,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979308,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,21107 Hamburg,Perlstieg 1,Thomas Halbrock,Gabriella Krause,Britta Schütt,401.0,1197 an 2 Standorten,,Hamburg-Mitte,,,+49 40 428 825-143,22.04 %,,Arabisch|Arabisch|Arabisch|Arabisch|Arabisch|Chinesisch|Chinesisch|Chinesisch|Chinesisch|Chinesisch|Englisch|Französisch|Italienisch|Spanisch|Spanisch|Türkisch|Türkisch|Türkisch,Arabisch ab Klasse  1|Arabisch ab Klasse  3|Arabisch ab Klasse  4|Arabisch ab Klasse  5|Arabisch ab Klasse  6|Chinesisch ab Klasse  1|Chinesisch ab Klasse  3|Chinesisch ab Klasse  4|Chinesisch ab Klasse  5|Chinesisch ab Klasse  6|Englisch ab Klasse  1|Französisch ab Klasse  6|Italienisch ab Klasse  3|Spanisch ab Klasse  11|Spanisch ab Klasse  7|Türkisch ab Klasse  1|Türkisch ab Klasse  5|Türkisch ab Klasse  7,GTS voll gebunden,True,,Langformschulen,,,,No,,Katja Schlünzen,Michael Jansen,"Christopher Fendler, Michael Jansen",,,,,http://rebbz-wilhelmsburg.hamburg.de/,staatlich,2024.0,,stadtteilschule-wilhelmsburg@bsfb.hamburg.de,https://stadtteilschule-wilhelmsburg.de,,5095-0,+49 40 428 825-0,Ralf Stolle,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-hamburg-mitte,,Stadtteilschule Wilhelmsburg,,,Hauptstandort,,,Stufe 1,,Wilhelmsburg,417,,,,,,4,7,ReBBZ Wilhelmsburg,POINT (9.993324 53.504325),EPSG:4326,Staatlich,53.5055661045429,9.989960336898385,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979309,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,21107 Hamburg,Rotenhäuser Straße 67,Thomas Halbrock,Gabriella Krause,Britta Schütt,796.0,1197 an 2 Standorten,,Hamburg-Mitte,,,+49 40 428 825-143,22.04 %,,Arabisch|Arabisch|Arabisch|Arabisch|Arabisch|Chinesisch|Chinesisch|Chinesisch|Chinesisch|Chinesisch|Englisch|Französisch|Italienisch|Spanisch|Spanisch|Türkisch|Türkisch|Türkisch,Arabisch ab Klasse  1|Arabisch ab Klasse  3|Arabisch ab Klasse  4|Arabisch ab Klasse  5|Arabisch ab Klasse  6|Chinesisch ab Klasse  1|Chinesisch ab Klasse  3|Chinesisch ab Klasse  4|Chinesisch ab Klasse  5|Chinesisch ab Klasse  6|Englisch ab Klasse  1|Französisch ab Klasse  6|Italienisch ab Klasse  3|Spanisch ab Klasse  11|Spanisch ab Klasse  7|Türkisch ab Klasse  1|Türkisch ab Klasse  5|Türkisch ab Klasse  7,GTS voll gebunden,True,,Langformschulen,,,,No,,Katja Schlünzen,Michael Jansen,"Christopher Fendler, Michael Jansen",,,,,http://rebbz-wilhelmsburg.hamburg.de/,staatlich,2024.0,,stadtteilschule-wilhelmsburg@bsfb.hamburg.de,https://stadtteilschule-wilhelmsburg.de,,5095-1,+49 40 428 825-0,Ralf Stolle,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-hamburg-mitte,,Stadtteilschule Wilhelmsburg,,,Zweigstelle,,,Stufe 1,,Wilhelmsburg,697,,,,,,,,ReBBZ Wilhelmsburg,POINT (9.989960 53.505566),EPSG:4326,Staatlich,53.5043246786575,9.993323906254362,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
