schulnummer,Schulform,Schulbezeichnung_1,Schulbezeichnung_2,Schulbezeichnung_3,kurzbezeichnung,Bezirksregierung,plz,ort,strasse,Telefonvorwahl,Telefon,Faxvorwahl,Fax,email,website,Rechtsform,Traegernummer,gemeindeschluessel,Schulbetriebsschluessel,Schulbetriebsdatum,EPSG,UTMRechtswert,UTMHochwert,Unnamed: 24,latitude,longitude,schulform_name,traegerschaft,bezirksregierung_name,schulname,telefon,stadt,data_source,data_retrieved,bundesland,sozialindexstufe,school_type,is_cross_grade,cross_grade_note
193770,10,Städt. Georg-Schulhoff-Realschule,- Sekundarstufe I -,,"Düsseldorf, RS Georg-Schulhoff",1,40627,Düsseldorf,Kamper Weg 291,211.0,8927920.0,211.0,8927929.0,193770@schule.nrw.de,http://www.georg-schulhoff-realschule.de,1,10042,5111000,1,01.08.1998,EPSG:25832,350712,5676059,,51.216381,6.862405,Realschule,Öffentlich,Düsseldorf,Städt. Georg-Schulhoff-Realschule - Sekundarstufe I -,2118927920.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Realschule,,
194402,17,Michaeli Schule,Freie Waldorfschule,,"Köln, FW Michaeli Schule",3,50677,Köln,Vorgebirgswall 4-8,221.0,9235910.0,221.0,92359113.0,194402@schule.nrw.de,http://www.michaeli-schule-koeln.de,2,82466,5315000,1,01.08.2000,EPSG:25832,355500,5643076,,50.921209,6.944093,Waldorfschule,Privat,Köln,Michaeli Schule Freie Waldorfschule,2219235910.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Waldorfschule,,
194955,20,"Freies Christliches Gymnasium,Pr. Evang.","Gymnasium,Staatl.genehm.Ersatzschule des",Rhein.-Berg. Verein Fr. Christl. Schulen,"Düsseldorf, Gym Freies Christliches",1,40599,Düsseldorf,Buchenstr. 1,211.0,2397740.0,211.0,239774333.0,194955@schule.nrw.de,http://www.fcg-duesseldorf.de,2,73581,5111000,1,15.09.2003,EPSG:25832,350681,5671636,,51.176628,6.863801,Gymnasium,Privat,Düsseldorf,"Freies Christliches Gymnasium,Pr. Evang. Gymnasium,Staatl.genehm.Ersatzschule des Rhein.-Berg. Verein Fr. Christl. Schulen",2112397740.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Gymnasium,,
195376,20,Ferdinand Franz Wallraf Gymnasium,Staatl. anerkannte Ersatzschule,,"Köln, Gym Ferdinand Franz Wallraf",3,51065,Köln,Arnsberger Str. 11,221.0,96819812.0,221.0,96819814.0,195376@schule.nrw.de,http://www.ffw-gym.de,2,82193,5315000,1,01.08.2007,EPSG:25832,360561,5646621,,50.954314,7.014696,Gymnasium,Privat,Köln,Ferdinand Franz Wallraf Gymnasium Staatl. anerkannte Ersatzschule,22196819812.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Gymnasium,,
195959,15,Stadt Köln,Carl-von-Ossietzky-Gesamtschule,Sekundarstufen I u. II,"Köln, GE Carl-von-Ossietzky",3,50737,Köln,Ossietzkystr. 2,221.0,22130860.0,221.0,22130883.0,195959@schule.nrw.de,https://cvo-gesamtschule.de,1,10182,5315000,1,01.08.2010,EPSG:25832,354124,5650776,,50.99006,6.921444,Gesamtschule,Öffentlich,Köln,Stadt Köln Carl-von-Ossietzky-Gesamtschule Sekundarstufen I u. II,22122130860.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gesamtschule,,
196459,15,BilinGO Campus Gesamtschule,Sek. I und II,DIE Stiftung priv.Schulen gemeinnüt.GmbH,"Köln, GE BilinGO Campus",3,50825,Köln,Mercedes-Allee 8,221.0,1392985.0,221.0,1392986.0,196459@schule.nrw.de,http://www.bilingo-campus.eu,2,82223,5315000,1,01.04.2011,EPSG:25832,352131,5645806,,50.944889,6.895087,Gesamtschule,Privat,Köln,BilinGO Campus Gesamtschule Sek. I und II DIE Stiftung priv.Schulen gemeinnüt.GmbH,2211392985.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Gesamtschule,,
197488,15,Offene Schule Köln der OSK gGmbH,Staatl. genehm. priv. Ersatzschule inkl.,Gesamtschule d. Sek I und II,"Köln, GE Offene Schule Köln d. OSK gGmbH",3,50999,Köln,Sürther Str. 199,221.0,3377030.0,221.0,337703299.0,197488@schule.nrw.de,http://www.offene-schule-koeln.de,2,82508,5315000,1,01.08.2012,EPSG:25832,359708,5637441,,50.871605,7.006089,Gesamtschule,Privat,Köln,Offene Schule Köln der OSK gGmbH Staatl. genehm. priv. Ersatzschule inkl. Gesamtschule d. Sek I und II,2213377030.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Gesamtschule,,
197567,10,Werner Heisenberg Realschule,Staatl anerkannte Ersatzschule,der Bildung und Perspektive gGmbH,"Köln, RS Werner Heisenberg",3,51065,Köln,Arnsberger Str. 11,221.0,96819838.0,221.0,96819839.0,197567@schule.nrw.de,http://www.wh-rs.de,2,82193,5315000,1,01.08.2012,EPSG:25832,360561,5646621,,50.954314,7.014696,Realschule,Privat,Köln,Werner Heisenberg Realschule Staatl anerkannte Ersatzschule der Bildung und Perspektive gGmbH,22196819838.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Realschule,,
198353,4,Aktive Schule Köln Hauptschule der,gemeinnützigen Gesellschaft ASK mbH,Staatlich genehmigte Ersatzschule,"Köln, GH Aktive Schule (ASK)",3,50829,Köln,Wasseramselweg 9,221.0,5690690.0,221.0,56906929.0,198353@schule.nrw.de,https://www.aktive-schule-koeln.de/,2,81929,5315000,1,01.08.2013,EPSG:25832,350979,5646502,,50.950847,6.878415,Hauptschule,Privat,Köln,Aktive Schule Köln Hauptschule der gemeinnützigen Gesellschaft ASK mbH Staatlich genehmigte Ersatzschule,2215690690.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Hauptschule,,
198742,15,Trude-Herr-Gesamtschule,der Stadt Köln,- Sekundarstufen I und II -,"Köln, GE Trude-Herr",3,51063,Köln,Ferdinandstr. 43,221.0,22136700.0,221.0,22136702.0,198742@schule.nrw.de,http://www.thg-koeln.de/,1,10182,5315000,1,01.08.2014,EPSG:25832,358742,5645914,,50.947517,6.989089,Gesamtschule,Öffentlich,Köln,Trude-Herr-Gesamtschule der Stadt Köln - Sekundarstufen I und II -,22122136700.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Gesamtschule,,
198810,20,Albert-Einstein-Gymnasium,Staatl. genehmigte priv.Ersatzschule der,Sek.I u.II d. Jüdischen Gemeinde,"Düsseldorf,Gym Albert-Einstein-Gymnasium",1,40472,Düsseldorf,Theodorstr. 297,211.0,69990900.0,,,198810@schule.nrw.de,https://einsteingymnasiumdus.de,2,73799,5111000,1,01.08.2016,EPSG:25832,347711,5682112,,51.269978,6.816894,Gymnasium,Privat,Düsseldorf,Albert-Einstein-Gymnasium Staatl. genehmigte priv.Ersatzschule der Sek.I u.II d. Jüdischen Gemeinde,21169990900.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Gymnasium,,
198912,15,Stadt Köln,igis Köln -Integrierte Gesamtschule,Innenstadt  -Sekundarstufen I und II-,"Köln, GE Köln-Innenstadt",3,50676,Köln,Frankstr. 26,221.0,35583128.0,221.0,35583121.0,198912@schule.nrw.de,http://www.igis-koeln.de/,1,10182,5315000,1,01.08.2014,EPSG:25832,355547,5644306,,50.932275,6.944274,Gesamtschule,Öffentlich,Köln,Stadt Köln igis Köln -Integrierte Gesamtschule Innenstadt  -Sekundarstufen I und II-,22135583128.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Gesamtschule,,
199606,15,Städt. Maria-Montessori-Gesamtschule,- Schule der Sekundarstufen I und II -,,"Düsseldorf, GE Maria-Montessori",1,40233,Düsseldorf,Lindenstr. 140,211.0,6985220.0,211.0,6985221.0,199606@schule.nrw.de,http://www.montessori-gesamtschule.com,1,10042,5111000,1,01.08.2015,EPSG:25832,346870,5677556,,51.228815,6.806796,Gesamtschule,Öffentlich,Düsseldorf,Städt. Maria-Montessori-Gesamtschule - Schule der Sekundarstufen I und II -,2116985220.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Gesamtschule,,
199916,15,Städtische Gesamtschule Stettiner Straße,-Sekundarstufe I und II-,,"Düsseldorf, GE Stettiner Straße",1,40595,Düsseldorf,Stettiner Str. 98,211.0,8923511.0,211.0,8929165.0,199916@schule.nrw.de,http://www.ge-stettinerstr.de,1,10042,5111000,1,01.08.2016,EPSG:25832,353186,5668274,,51.147065,6.900985,Gesamtschule,Öffentlich,Düsseldorf,Städtische Gesamtschule Stettiner Straße -Sekundarstufe I und II-,2118923511.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Gesamtschule,,
990001,,,,,,,40489,Düsseldorf,Niederrheinstraße 336,,,,,info@isdedu.de,https://www.isdedu.de,,,,,,,,,,51.2921056,6.7357351,Internationale Schule,Privat,,International School of Düsseldorf,02114440,Düsseldorf,Manual addition - not in NRW Schulministerium data,2026-02-25,Nordrhein-Westfalen,,Internationale Schule,True,International school spanning primary and secondary
990002,,,,,,,40237,Düsseldorf,Graf-Recke-Straße 220,,,,,secretariat@lfisv.de,https://lfisv.de,,,,,,,,,,51.2457676,6.8199731,Internationale Schule,Privat,,Lycée français international Simone Veil,02116107950,Düsseldorf,Manual addition - not in NRW Schulministerium data,2026-02-25,Nordrhein-Westfalen,,Internationale Schule,True,International school spanning primary and secondary
990003,,,,,,,50859,Köln,Neue Sandkaul 29,,,,,info@if-koeln.de,https://if-koeln.de,,,,,,,,,,50.9629008,6.8387925,Internationale Schule,Privat,,Internationale Friedensschule Köln (Cologne International School),0221310634219,Köln,Manual addition - not in NRW Schulministerium data,2026-02-25,Nordrhein-Westfalen,,Internationale Schule,True,International school spanning primary and secondary
