schulnummer,Schulform,Schulbezeichnung_1,Schulbezeichnung_2,Schulbezeichnung_3,kurzbezeichnung,Bezirksregierung,plz,ort,strasse,Telefonvorwahl,Telefon,Faxvorwahl,Fax,email,website,Rechtsform,Traegernummer,gemeindeschluessel,Schulbetriebsschluessel,Schulbetriebsdatum,EPSG,UTMRechtswert,UTMHochwert,Unnamed: 24,latitude,longitude,schulform_name,traegerschaft,bezirksregierung_name,schulname,telefon,stadt,data_source,data_retrieved,bundesland,sozialindexstufe,school_type,is_cross_grade,cross_grade_note
112094,2,Städt. Kath. Grundschule,An den Kaulen,,"Köln, KG An den Kaulen",3,50769,Köln,An den Kaulen 62-64,221.0,35582140.0,221.0,35582143.0,112094@schule.nrw.de,http://www.kgsworringen.de,1,10182,5315000,1,01.08.1973,EPSG:25832,349902,5659586,,51.068143,6.857682,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule An den Kaulen,22135582140.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
112100,2,Städt. Gem. Grundschule,Annastraße,,"Köln, GG Annastraße",3,50968,Köln,Annastr. 63,221.0,28556980.0,221.0,285569840.0,112100@schule.nrw.de,http://www.ggs-annastrasse-koeln.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,356525,5641203,,50.904632,6.959403,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Annastraße,22128556980.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,
112112,2,Städt. Gem. Grundschule,Antwerpener Str.,,"Köln, GG Antwerpener Str.",3,50672,Köln,Kreutzerstr. 16,221.0,35584910.0,,,112112@schule.nrw.de,http://www.grundschule-antwerpener.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,354452,5645589,,50.943529,6.92819,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Antwerpener Str.,22135584910.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,
112124,2,Städt. Gem. Grundschule,An St. Theresia,,"Köln, GG An St. Theresia",3,51067,Köln,An St. Theresia 1,221.0,222100210.0,221.0,222100211.0,112124@schule.nrw.de,http://www.ggstheresia-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,361238,5647677,,50.963968,7.023926,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule An St. Theresia,221222100210.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,
112136,2,Städt. Kath. Grundschule,Am Portzenacker,- Primarstufe -,"Köln, KG Am Portzenacker",3,51069,Köln,Am Portzenacker 1b,221.0,82337510.0,221.0,823375113.0,112136@schule.nrw.de,http://www.kgs-am-portzenacker-koeln.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,361701,5651801,,51.001142,7.028946,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Am Portzenacker - Primarstufe -,22182337510.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
112148,2,Janusz-Korczak-Schule,Städt. Kath. Grundschule,- Primarstufe -,"Köln, KG Janusz-Korczak",3,51105,Köln,Am Altenberger Kreuz 14,221.0,93830040.0,221.0,88827419.0,112148@schule.nrw.de,http://www.kgs-janusz-korczak.de,1,10182,5315000,1,01.08.1973,EPSG:25832,358682,5642735,,50.918933,6.989468,Grundschule,Öffentlich,Köln,Janusz-Korczak-Schule Städt. Kath. Grundschule - Primarstufe -,22193830040.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
112150,2,Lukas-Schule,Städt. Kath. Grundschule,- Primarstufe -,"Köln, KG Lukas-Schule",3,50739,Köln,Alzeyer Str. 12,221.0,28500680.0,221.0,285006815.0,112150@schule.nrw.de,http://www.kgs-lukasschule.de,1,10182,5315000,1,01.08.1973,EPSG:25832,354541,5648612,,50.970719,6.928247,Grundschule,Öffentlich,Köln,Lukas-Schule Städt. Kath. Grundschule - Primarstufe -,22128500680.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,
112173,2,Sankt-Mauritius-Schule,Städt. Kath. Grundschule,,"Köln, KG Sankt-Mauritius",3,51065,Köln,Alte Wipperfürther Str. 49-51,221.0,35580050.0,221.0,355800529.0,112173@schule.nrw.de,http://st-mauritiusschule.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,360680,5646826,,50.956185,7.016311,Grundschule,Öffentlich,Köln,Sankt-Mauritius-Schule Städt. Kath. Grundschule,22135580050.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,
112197,2,Städt. Gem. Grundschule,Kopernikusstr.,,"Köln, GG Kopernikusstr.",3,51065,Köln,Kopernikusstr. 40-42,221.0,35570060.0,221.0,355700625.0,112197@schule.nrw.de,http://ggskopernikus-koeln.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,360173,5646120,,50.949717,7.009368,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Kopernikusstr.,22135570060.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,
112203,2,Grüneberg-Schule,der Stadt Köln,Gemeinschaftsgrundschule-Primarstufe,"Köln, GG Grüneberg-Schule",3,51103,Köln,Kapitelstr. 24-26,221.0,99222020.0,221.0,992220248.0,112203@schule.nrw.de,https://www.grueneberg-schule.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,359797,5645077,,50.940253,7.00442,Grundschule,Öffentlich,Köln,Grüneberg-Schule der Stadt Köln Gemeinschaftsgrundschule-Primarstufe,22199222020.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,
112239,2,Städt. Gem. Grundschule,Alzeyer Str.,,"Köln, GG Alzeyer Str.",3,50739,Köln,Alzeyer Str. 12,221.0,285006920.0,221.0,285006925.0,112239@schule.nrw.de,http://www.ggs-alzeyer.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,354541,5648612,,50.970719,6.928247,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Alzeyer Str.,221285006920.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,
112240,2,Städt. Gem. Grundschule,Alte Wipperführter Str.,,"Köln, GG Alte WipperfürtherStr.",3,51065,Köln,Alte Wipperfürther Str. 49,221.0,35661160.0,221.0,356611619.0,112240@schule.nrw.de,http://www.ggs-ahlwipp.de,1,10182,5315000,1,01.08.1973,EPSG:25832,360680,5646826,,50.956185,7.016311,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Alte Wipperführter Str.,22135661160.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,
112252,2,James-Krüss-Grundschule,Städt. Gem. Grundschule,- Primarstufe -,"Köln, GG James-Krüss",3,51107,Köln,Zehnthofstr. 22-24,221.0,35589690.0,221.0,355896923.0,112252@schule.nrw.de,http://www.james-kruess-grundschule-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,362421,5643991,,50.931124,7.042155,Grundschule,Öffentlich,Köln,James-Krüss-Grundschule Städt. Gem. Grundschule - Primarstufe -,22135589690.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,
112264,2,Gemeinschaftsgrundschule Gartenstadt,der Stadt Köln,,"Köln, GG Gartenstadt",3,50737,Köln,Altonaer Str. 32,221.0,8609331.0,221.0,8609332.0,112264@schule.nrw.de,http://www.ggs-gartenstadt.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,354331,5651386,,50.995594,6.924147,Grundschule,Öffentlich,Köln,Gemeinschaftsgrundschule Gartenstadt der Stadt Köln,2218609331.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
112288,2,Städt. Gem. Grundschule,Westerwaldstr.,,"Köln, GG Westerwaldstr.",3,51105,Köln,Westerwaldstr. 90,221.0,22280070.0,221.0,222800755.0,112288@schule.nrw.de,http://ggswesterwaldstr-koeln.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,359179,5643834,,50.928931,6.99611,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Westerwaldstr.,22122280070.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Grundschule,,
112290,2,Städt. Gem. Grundschule,Halfengasse,,"Köln, GG Halfengasse",3,50735,Köln,Merkenicher Str. 313,221.0,3377020.0,221.0,33770222.0,112290@schule.nrw.de,http://www.ggshalfengasse.de,1,10182,5315000,1,01.08.1973,EPSG:25832,356802,5651352,,50.995909,6.959349,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Halfengasse,2213377020.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
112306,2,Städt. Gem. Grundschule,Leuchterstr.,,"Köln, GG Leuchterstr.",3,51069,Köln,Leuchterstr. 25,221.0,35589950.0,221.0,355899522.0,112306@schule.nrw.de,http://www.ggs-leuchterstrasse.de,1,10182,5315000,1,01.08.1973,EPSG:25832,362336,5651318,,50.996954,7.038174,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Leuchterstr.,22135589950.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
112318,2,Anna-Langohr-Schule,Gem. Grundschule der Stadt Köln,Primarstufe,"Köln, GG Anna-Langohr",3,50765,Köln,Fühlinger Weg 7,221.0,57087111.0,221.0,97942427.0,112318@schule.nrw.de,https://anna-langohr-schule.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,351679,5654129,,51.019567,6.885261,Grundschule,Öffentlich,Köln,Anna-Langohr-Schule Gem. Grundschule der Stadt Köln Primarstufe,22157087111.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,
112320,2,Städt. Gem. Grundschule,Loreleystr.,,"Köln, GG Loreleystr.",3,50677,Köln,Loreleystr. 3-5,221.0,22135281.0,221.0,22135279.0,112320@schule.nrw.de,http://www.ggs-loreleystr.de,1,10182,5315000,1,01.08.1973,EPSG:25832,356050,5642891,,50.919684,6.951986,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Loreleystr.,22122135281.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,
112331,2,Städt. Gem. Grundschule,Lohmarer Str.,,"Köln, GG Lohmarer Straße",3,51105,Köln,Lohmarer Str. 11,221.0,99224890.0,221.0,992248999.0,112331@schule.nrw.de,http://www.lohmarer-strasse.de,1,10182,5315000,1,01.08.1973,EPSG:25832,359861,5643818,,50.928953,7.005814,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Lohmarer Str.,22199224890.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Grundschule,,
112343,2,Lindenbornschule,Gem. Grundschule der Stadt Köln,Primarstufe,"Köln, GG Lindenbornschule",3,50823,Köln,Lindenbornstr. 15-19,221.0,22138060.0,221.0,22138065.0,112343@schule.nrw.de,http://www.ggs-lindenbornstrasse.de,1,10182,5315000,1,01.08.1973,EPSG:25832,353524,5645855,,50.945685,6.914882,Grundschule,Öffentlich,Köln,Lindenbornschule Gem. Grundschule der Stadt Köln Primarstufe,22122138060.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
112355,2,Städt. Gem. Grundschule,Poller Hauptstr.,,"Köln, GG Poller Hauptstraße",3,51105,Köln,Poller Hauptstr. 61-65,221.0,99211690.0,221.0,992116919.0,112355@schule.nrw.de,http://www.ggs-poll-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,358840,5641952,,50.911934,6.992017,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Poller Hauptstr.,22199211690.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,
112367,2,Städt. Gem. Grundschule,Weimarer Str.,,"Köln, GG Weimarer Str.",3,51103,Köln,Weimarer Str. 28,221.0,47447170.0,221.0,474471719.0,112367@schule.nrw.de,http://www.ggs-weimar-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,360997,5645612,,50.945351,7.021285,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Weimarer Str.,22147447170.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Grundschule,,
112379,2,Mathilde-von-Mevissen-Grundschule,Städt. Gemeinschaftsgrundschule,- Primarstufe -,"Köln, GG Mathilde-von-Mevissen",3,50733,Köln,Gellertstr. 4-6,221.0,35509990.0,221.0,7325808.0,112379@schule.nrw.de,http://www.mathildevonmevissengrundschule.de,1,10182,5315000,1,01.08.1973,EPSG:25832,356610,5647661,,50.962691,6.958071,Grundschule,Öffentlich,Köln,Mathilde-von-Mevissen-Grundschule Städt. Gemeinschaftsgrundschule - Primarstufe -,22135509990.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,
112380,2,Städt. Gem. Grundschule,Gotenring,,"Köln, GG Gotenring",3,50679,Köln,Gotenring 5,221.0,33750020.0,221.0,337500225.0,112380@schule.nrw.de,http://www.ggs-gotenring.de,1,10182,5315000,1,01.08.1973,EPSG:25832,357980,5644649,,50.935961,6.978742,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Gotenring,22133750020.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
112409,2,Städt. Gem. Grundschule,Rosenzweigweg,,"Köln, GG Rosenzweigweg",3,50969,Köln,Rosenzweigweg 3,221.0,99220850.0,221.0,992208518.0,112409@schule.nrw.de,http://www.ggs-rosenzweigweg.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,355468,5641633,,50.908233,6.94421,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Rosenzweigweg,22199220850.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,
112410,2,Städt. Gem. Grundschule,Lustheider Str.,,"Köln, GG Lustheider Straße",3,51103,Köln,Lustheider Str. 43,221.0,35661130.0,221.0,2216569814.0,112410@schule.nrw.de,http://www.ggslustheiderstr.de,1,10182,5315000,1,01.08.1973,EPSG:25832,361377,5644560,,50.935988,7.027091,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Lustheider Str.,22135661130.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,
112422,2,Stadt Köln,Gemeinschaftsgrundschule Braunsfeld,,"Köln, GG Braunsfeld",3,50933,Köln,Geilenkircher Str. 52,221.0,16800660.0,221.0,168006613.0,112422@schule.nrw.de,https://www.ggs-braunsfeld.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,352239,5645466,,50.941861,6.896761,Grundschule,Öffentlich,Köln,Stadt Köln Gemeinschaftsgrundschule Braunsfeld,22116800660.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
112434,2,Städt. Gem. Grundschule,An den Kaulen,,"Köln, GG An den Kaulen",3,50769,Köln,An den Kaulen 62-64,221.0,35582240.0,221.0,35582243.0,112434@schule.nrw.de,http://www.ggs-andenkaulen.de,1,10182,5315000,1,01.08.1973,EPSG:25832,349902,5659586,,51.068143,6.857682,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule An den Kaulen,22135582240.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
112446,2,Städt. Gem. Grundschule,Von-Bodelschwingh-Str.,,"Köln, GG Von-Bodelschwingh-Str.",3,51061,Köln,Von-Bodelschwingh-Str. 24,221.0,355897310.0,221.0,355897313.0,112446@schule.nrw.de,http://www.ggs-von-bodelschwinghstr.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,361346,5650105,,50.985815,7.024537,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Von-Bodelschwingh-Str.,221355897310.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,
112458,2,Städt. Gem. Grundschule,Manderscheider-Platz,,"Köln, GG Berrenratherstr.",3,50937,Köln,Berrenrather Str. 352,221.0,99225930.0,221.0,992259320.0,112458@schule.nrw.de,http://www.ggs-manderscheiderplatz.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,353887,5642414,,50.914854,6.921425,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Manderscheider-Platz,22199225930.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
112460,2,Städt. Gemeinschaftsgrundschule,Köln-Flittard,- Primarstufe -,"Köln, GG (Verb.) Köln-Flittard",3,51061,Köln,Am Feldrain 10,221.0,93880640.0,221.0,355050121.0,112460@schule.nrw.de,http://www.grundschule-feldrain.de,1,10182,5315000,1,01.08.1973,EPSG:25832,358172,5651491,,50.997497,6.978805,Grundschule,Öffentlich,Köln,Städt. Gemeinschaftsgrundschule Köln-Flittard - Primarstufe -,22193880640.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
112471,2,Städt. Gem. Grundschule,Nußbaumerstr.,,"Köln, GG Nußbaumerstraße",3,50825,Köln,Nußbaumerstr. 254-256,221.0,95565212.0,221.0,95565220.0,112471@schule.nrw.de,http://www.nussbaumerstrasse.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,354072,5647203,,50.957938,6.922137,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Nußbaumerstr.,22195565212.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
112483,2,Stadt Köln,Regenbogenschule,Gemeinschaftsgrundschule  -Primarstufe-,"Köln, GG Regenbogenschule",3,51069,Köln,Dellbrücker Hauptstr. 16-18,221.0,93880630.0,221.0,938806319.0,112483@schule.nrw.de,http://www.regenbogenschule-koeln.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,364902,5648553,,50.972712,7.075747,Grundschule,Öffentlich,Köln,Stadt Köln Regenbogenschule Gemeinschaftsgrundschule  -Primarstufe-,22193880630.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
112495,2,Rheinschule,Städtische Gemeinschaftsgrundschule,Mülheimer Freiheit,"Köln, GG Mülheimer Freiheit",3,51063,Köln,Mülheimer Freiheit 99,221.0,49201080.0,221.0,492010819.0,112495@schule.nrw.de,http://www.ggs-muelheimerfreiheit.de,1,10182,5315000,1,01.08.1973,EPSG:25832,359565,5648028,,50.966717,6.999982,Grundschule,Öffentlich,Köln,Rheinschule Städtische Gemeinschaftsgrundschule Mülheimer Freiheit,22149201080.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,
112501,2,Städt. Gem. Grundschule,Garthestr.,,"Köln, GG Garthestraße",3,50735,Köln,Garthestr. 20-24,221.0,9765360.0,221.0,97653629.0,112501@schule.nrw.de,http://www.ggs-riehl.de,1,10182,5315000,1,01.08.1973,EPSG:25832,357826,5647934,,50.965446,6.975269,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Garthestr.,2219765360.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
112513,2,Städt. Gem. Grundschule,Spoerkelhof,,"Köln, GG (Verb.) Spoerkelhof",3,50769,Köln,Spoerkelhof 7,221.0,35650650.0,221.0,356506555.0,112513@schule.nrw.de,http://spoerkelhof-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,356469,5654834,,51.027118,6.953229,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Spoerkelhof,22135650650.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,
112525,2,Städt. Gem. Grundschule,Europaring,,"Köln, GG Europaring",3,51109,Köln,Europaring 51-53,221.0,22256560.0,221.0,8908799.0,112525@schule.nrw.de,http://www.ggseuroparing-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,363469,5644127,,50.932596,7.057009,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Europaring,22122256560.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,
112537,2,Stadt Köln,Gemeinschaftsgrundschule Florianschule,Primarstufe,"Köln, GG Florianschule",3,50737,Köln,Neusser Str. 605,221.0,71910990.0,221.0,719109922.0,112537@schule.nrw.de,http://www.florianschule.de,1,10182,5315000,1,01.08.1973,EPSG:25832,355937,5649888,,50.982537,6.947611,Grundschule,Öffentlich,Köln,Stadt Köln Gemeinschaftsgrundschule Florianschule Primarstufe,22171910990.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
112549,2,Heinzelmännchen-Schule,der Stadt Köln,Gemeinschaftsgrundschule-Primarstufe,"Köln, GG Heinzelmännchen-Schule",3,51107,Köln,Heßhofstr. 45,221.0,35666340.0,221.0,356663424.0,112549@schule.nrw.de,https://www.heinzelmaennchenschule.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,361146,5643991,,50.930819,7.024023,Grundschule,Öffentlich,Köln,Heinzelmännchen-Schule der Stadt Köln Gemeinschaftsgrundschule-Primarstufe,22135666340.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,
112562,2,Johannesschule,Städt. Gem. Grundschule mit,Kath. Bekenntniszweig - Primarstufe -,"Köln, GG (Verb.) Johannesschule",3,51061,Köln,Honschaftsstr. 312,221.0,82011136.0,221.0,82011160.0,112562@schule.nrw.de,http://www.schull.de/seite/217324/startseite.html,1,10182,5315000,1,01.08.1973,EPSG:25832,361881,5649746,,50.982717,7.032291,Grundschule,Öffentlich,Köln,Johannesschule Städt. Gem. Grundschule mit Kath. Bekenntniszweig - Primarstufe -,22182011136.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
112574,2,Schule Kunterbunt,Gemeinsam Lernen im Zentrum,Gemeinschaftsgrundschule der Stadt Köln,"Köln, GG Schule Kunterbunt",3,50829,Köln,Kolkrabenweg 8-10,221.0,28557940.0,221.0,28557911.0,112574@schule.nrw.de,http://www.schulekunterbunt.de,1,10182,5315000,1,01.08.1973,EPSG:25832,350974,5648025,,50.964532,6.87772,Grundschule,Öffentlich,Köln,Schule Kunterbunt Gemeinsam Lernen im Zentrum Gemeinschaftsgrundschule der Stadt Köln,22128557940.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
112586,2,Städt. Gem. Grundschule,Pfälzer Str.,,"Köln, GG Pfälzer Str.",3,50677,Köln,Pfälzer Str. 30-34,221.0,35500770.0,221.0,355007718.0,112586@schule.nrw.de,http://www.ggs-pfaelzer-strasse-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,355389,5643630,,50.92616,6.942295,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Pfälzer Str.,22135500770.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
112604,2,Städt. Gem. Grundschule,Nibelungenstr.,,"Köln, GG Nibelungenstr.",3,50739,Köln,Nibelungenstr. 50a,221.0,2784610.0,221.0,2784620.0,112604@schule.nrw.de,http://www.ggs-nibelungenstr-koeln.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,355608,5649045,,50.974878,6.943262,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Nibelungenstr.,2212784610.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
112616,2,Städt. Gem. Grundschule,Ricarda-Huch-Str.,,"Köln, GG (Verb.) Ricarda-Huch-Straße",3,51061,Köln,Ricarda-Huch-Str. 60,221.0,33770650.0,221.0,337706530.0,112616@schule.nrw.de,http://ggsricardahuch.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,359013,5649923,,50.983613,6.991391,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Ricarda-Huch-Str.,22133770650.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,
113694,2,Pater-Delp-Schule,Städt. Kath. Grundschule,,"Köln, KG Pater-Delp-Schule",3,50859,Köln,Im Kamp 14,221.0,35650660.0,221.0,356506655.0,113694@schule.nrw.de,,1,10182,5315000,1,01.08.1973,EPSG:25832,347719,5648403,,50.967077,6.831243,Grundschule,Öffentlich,Köln,Pater-Delp-Schule Städt. Kath. Grundschule,22135650660.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,
113839,2,Johanniter Schule,Städt. Gem. Grundschule,,"Köln, GG Johanniter",3,50859,Köln,Kölner Str. 37,2234.0,9117110.0,2234.0,91171122.0,113839@schule.nrw.de,http://www.ggs-johanniter-schule.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,347880,5646134,,50.94673,6.834482,Grundschule,Öffentlich,Köln,Johanniter Schule Städt. Gem. Grundschule,22349117110.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,
113840,2,Städt. Gem. Grundschule,Albert-Schweitzer-Schule-Weiden,,"Köln, GG Albert-Schweitzer (Weiden)",3,50858,Köln,Breslauer Str. 11,2234.0,946480.0,2234.0,946485.0,113840@schule.nrw.de,http://www.ass-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,348564,5644948,,50.936253,6.844705,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Albert-Schweitzer-Schule-Weiden,2234946480.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
113864,2,Ildefons-Herwegen-Schule,Städt. Gem. Grundschule,,"Köln, GG Ildefons-Herwegen-Schule",3,50858,Köln,Kirchweg 138,221.0,22282030.0,221.0,222820333.0,113864@schule.nrw.de,http://www.ildefons-herwegen-schule.de,1,10182,5315000,1,01.08.1973,EPSG:25832,349423,5644485,,50.932317,6.857113,Grundschule,Öffentlich,Köln,Ildefons-Herwegen-Schule Städt. Gem. Grundschule,22122282030.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
113888,2,Städt. Gem. Grundschule,Albert-Schweitzer-Schule-Weiß,,"Köln, GG Albert-Schweitzer (Weiß)",3,50999,Köln,Zum Hedelsberg 13,2236.0,88488331.0,2236.0,68203.0,113888@schule.nrw.de,http://www.albert-schweitzer-grundschule-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,361134,5637732,,50.874564,7.026233,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Albert-Schweitzer-Schule-Weiß,223688488331.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
113890,2,Anne-Frank-Schule,Städt. Gem. Grundschule,,"Köln, GG Anne-Frank-Schule",3,50997,Köln,Adlerstr. 13,2233.0,9944550.0,2233.0,2676.0,113890@schule.nrw.de,https://www.anne-frank-gs.de,1,10182,5315000,1,01.08.1973,EPSG:25832,356763,5638066,,50.876499,6.964016,Grundschule,Öffentlich,Köln,Anne-Frank-Schule Städt. Gem. Grundschule,22339944550.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
